Nome,Tipo,Sub-Tipo,Local,Imagem,Descrição,Interconexão 1,Interconexão 2,Interconexão 3,Interconexão 4,Interconexão 5,Interconexão 6,Interconexão 7,Interconexão 8,Interconexão 9,Interconexão 10,Interconexão 11,Interconexão 12,Interconexão 13,Interconexão 14,Interconexão 15
Viaduto José de Barros Lima,Local,Viaduto,São José,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",José de Barros Lima (Leão Coroado),Avenida Agamenon Magalhães,,,,,,,,,,,,,
Vidal de Negreiros,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Invasão Holandesa,,,,,,,,,,,,,,
Vigário Tenório,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Rua Vigário Tenório,Revolução de 1817,,,,,,,,,,,,,
Parque 13 de Maio,Local,Parque,Boa Vista,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Biblioteca Pública do Estado de Pernambuco,,,,,,,,,,,,,,
Escola Eduardo Gomes,Local,Escola,Boa Viagem,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Eduardo Gomes,Avenida Barão de Souza Leão,,,,,,,,,,,,,
Thomaz de Aquino,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Fórum Thomaz de Aquino,,,,,,,,,,,,,,
Museu Cais do Sertão,Local,Museu,Recife Antigo,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Instituto Ricardo Brennand,Oficina Brennand,Francisco Brennand,Museu do Homem do Nordeste,,,,,,,,,,,
Parque das Esculturas,Local,Museu,Recife Antigo,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Francisco Brennand,Marco Zero,,,,,,,,,,,,,
Enéas Alves Freire,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Galo da Madrugada,,,,,,,,,,,,,,
Osvaldo Cruz,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Hospital Osvaldo Cruz,,,,,,,,,,,,,,
Almirante Tamandaré,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Praça do Arsenal,,,,,,,,,,,,,,
Igreja Basílica de Nossa Senhora do Carmo,Local,Templo Religioso,São José,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Praça do Carmo,,,,,,,,,,,,,,
Restaurante Leite,Local,Bar/Restaurante,São José,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Praça Joaquim Nabuco,,,,,,,,,,,,,,
Praça do Derby,Local,Praça,Derby,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Quartel do Derby,Ponte do Derby,Delmiro Gouveia,Quartel do Derby,Roberto Burle Marx,,,,,,,,,,
Zumbi dos Palmares,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Quilombo dos Palmares,,,,,,,,,,,,,,
Rua da Aurora,Local,Logradouro,Boa Vista,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Rua do Sol,Avenida Conde da Boa Vista,Cais do Apolo,Ponte Duarte Coelho,Ponte Princesa Isabel,,,,,,,,,,
Colégio Salesiano,Local,Colégio,Boa Viagem,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Dom Bosco,Rua Dom Bosco,,,,,,,,,,,,,
Emparedada da Rua Nova,Fato Histórico,Livro,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Rua Nova,Carneiro Vilela,,,,,,,,,,,,,
Cais de Santa Rita,Local,Cais ,São José,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Gago Coutinho,Sacadura Cabral,,,,,,,,,,,,,
Irmãos Valença,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Sitio do Valença,,,,,,,,,,,,,,
Augusto Lucena,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Faculdade de Direito do Recife,Prefeitura do Recife,Avenida Caxangá,Avenida Nossa Senhora do Carmo,Avenida Agamenon Magalhães,Avenida Domingos Ferreira,,,,,,,,,
Santa Cruz Futebol Clube,Local,Clube,Arruda,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Sport Clube do Recife,Clube Nautico Capibaribe,,,,,,,,,,,,,
Parque de Dois Irmãos,Local,Parque,Dois Irmãos,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",UFRPE,Jardim Botânico,,,,,,,,,,,,,
Jardim Botânico,Local,Parque,Dois Irmãos,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",UFRPE,Parque de Dois Irmãos,,,,,,,,,,,,,
Celso Furtado,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Sudene,,,,,,,,,,,,,,
Geraldo Julio,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Via Mangue,,,,,,,,,,,,,,
Avenida Nossa Senhora do Carmo,Local,Logradouro,São José,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Augusto Lucena,Praça do Carmo,,,,,,,,,,,,,
Avenida Abdias de Carvalho,Local,Logradouro,Cordeiro,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Augusto Lucena,Abdias de Carvalho,,,,,,,,,,,,,
Abdias de Carvalho,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Avenida Abdias de Carvalho,,,,,,,,,,,,,,
Faculdade de Direito do Recife,Local,Universidade,Boa Vista,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Augusto Lucena,Barbosa Lima Sobrinho,Joaquim Nabuco,Mario Souto Maior,Manuel Correia de Andrade,Augusto Lucena,Alvaro Lins,,,,,,,,
Batalha dos Guararapes,Fato Histórico,Batalha,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Painel da Batalha dos Guararapes,Mural da Batalha dos Guararapes,Batalha do Monte das Tabocas,Invasão Holandesa,Monte dos Guararapes,,,,,,,,,,
Painel da Batalha dos Guararapes,Local,Monumento,São José,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Batalha dos Guararapes,Igreja da Conceição dos Militares,,,,,,,,,,,,,
Avenida Conde da Boa Vista,Local,Logradouro,Boa Vista,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Francisco do Rego Barros,Ponte Duarte Coelho,Rua da Aurora,,,,,,,,,,,,
Praça Tiradentes,Local,Praça,Recife Antigo,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Centro de Estudos e Sistemas Avançados,,,,,,,,,,,,,,
Cemitério dos Ingleses,Local,Cemitério,Boa Vista,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Abreu e Lima,,,,,,,,,,,,,,
Avenida Rosa e Silva,Local,Logradouro,Aflitos,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Clube Nautico Capibaribe,Clube Portugues,Hospital Centenário,Hospital da Tamarineira,,,,,,,,,,,
Luis do Rego Barros,Personagem,,,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Manuel Inácio Vieira de Melo,Convenção de Beberibe,,,,,,,,,,,,,
Maracatu Cruzeiro do Forte,Local,Clube de Carnaval,Torrões,https://image.freepik.com/free-vector/circle-made-of-music-instruments_23-2147509304.jpg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Cruzeiro do Forte,,,,,,,,,,,,,,
